"","Species","Block","Sex","Year","Quota","Adult.Body.Mass.Kg","quota_weight"
"4527","Warthog","Matetsi 1","Male",2014,10,91.249995,912.49995
"4528","Warthog","Matetsi 3","Male",2006,NA,91.249995,NA
"4529","Warthog","Kazuma","Male",2012,10,91.249995,912.49995
"4530","Warthog","Matetsi 2","Male",2004,NA,91.249995,NA
"4531","Warthog","Kazuma","Male",2014,10,91.249995,912.49995
"4532","Warthog","Kazuma","Male",2016,10,91.249995,912.49995
"4533","Warthog","Deka Pool","Male",2008,5,91.249995,456.249975
"4534","Warthog","Fuller","Female",2000,NA,91.249995,NA
"4535","Warthog","Fuller","Female",2013,3,91.249995,273.749985
"4536","Warthog","Matetsi 3","Male",2011,13,91.249995,1186.249935
"4537","Warthog","Matetsi 3","Male",2013,13,91.249995,1186.249935
"4538","Warthog","Ngamo & Sikumi","Male",2006,6,91.249995,547.49997
"4539","Warthog","Hwange 2","Male",2001,NA,91.249995,NA
"4540","Warthog","Hwange 2","Male",2003,NA,91.249995,NA
"4541","Warthog","Hwange 2","Male",2004,NA,91.249995,NA
"4542","Warthog","Matetsi 2","Male",2014,10,91.249995,912.49995
"4543","Warthog","Matetsi 2","Male",2015,10,91.249995,912.49995
"4544","Warthog","Matetsi 1","Female",2014,0,91.249995,0
"4545","Warthog","Matetsi 2","Male",2017,10,91.249995,912.49995
"4546","Warthog","Fuller","Female",2011,3,91.249995,273.749985
"4547","Warthog","Fuller","Female",2012,3,91.249995,273.749985
"4548","Warthog","Ngamo & Sikumi","Male",2011,6,91.249995,547.49997
"4549","Warthog","Ngamo & Sikumi","Male",2004,6,91.249995,547.49997
"4550","Warthog","Matetsi 4","Female",2014,0,91.249995,0
"4551","Warthog","Kazuma","Male",2007,10,91.249995,912.49995
"4552","Warthog","Ngamo & Sikumi","Male",2007,6,91.249995,547.49997
"4553","Warthog","Deka Tail","Male",2009,7,91.249995,638.749965
"4554","Warthog","Deka Tail","Male",2010,7,91.249995,638.749965
"4555","Warthog","Matetsi 2","Female",2007,5,91.249995,456.249975
"4556","Warthog","Matetsi 3","Female",2012,0,91.249995,0
"4557","Warthog","Hwange 2","Male",2017,1,91.249995,91.249995
"4558","Warthog","Hwange 2","Male",2018,1,91.249995,91.249995
"4559","Warthog","Matetsi 6","Female",2010,0,91.249995,0
"4560","Warthog","Matetsi 2","Female",2009,5,91.249995,456.249975
"4561","Warthog","Kazuma","Male",2018,10,91.249995,912.49995
"4562","Warthog","Deka Tail","Male",2015,4,91.249995,364.99998
"4563","Warthog","Kazuma","Male",2006,10,91.249995,912.49995
"4564","Warthog","Matetsi 3","Male",2012,13,91.249995,1186.249935
"4565","Warthog","Matetsi 6","Female",2016,0,91.249995,0
"4566","Warthog","Matetsi 3","Male",2004,NA,91.249995,NA
"4567","Warthog","Matetsi 3","Male",2005,NA,91.249995,NA
"4568","Warthog","Kazuma","Male",2011,10,91.249995,912.49995
"4569","Warthog","Matetsi 6","Male",2000,NA,91.249995,NA
"4570","Warthog","Matetsi 1","Male",2017,10,91.249995,912.49995
"4571","Warthog","Matetsi 3","Male",2007,13,91.249995,1186.249935
"4572","Warthog","Matetsi 6","Male",2003,NA,91.249995,NA
"4573","Warthog","Kazuma","Male",2017,10,91.249995,912.49995
"4574","Warthog","Ngamo & Sikumi","Male",2002,6,91.249995,547.49997
"4575","Warthog","Matetsi 6","Female",2000,NA,91.249995,NA
"4576","Warthog","Matetsi 4","Female",2012,0,91.249995,0
"4577","Warthog","Ngamo & Sikumi","Male",2005,6,91.249995,547.49997
"4578","Warthog","Fuller","Female",2017,0,91.249995,0
"4579","Warthog","Fuller","Female",2018,0,91.249995,0
"4580","Warthog","Hwange 2","Male",2002,NA,91.249995,NA
"4581","Warthog","Fuller","Female",2004,3,91.249995,273.749985
"4582","Warthog","Hwange 2","Male",2005,NA,91.249995,NA
"4583","Warthog","Hwange 2","Male",2006,1,91.249995,91.249995
"4584","Warthog","Matetsi 4","Female",2005,NA,91.249995,NA
"4585","Warthog","Matetsi 4","Female",2009,5,91.249995,456.249975
"4586","Warthog","Ngamo & Sikumi","Male",2001,6,91.249995,547.49997
"4587","Warthog","Deka Tail","Male",2012,7,91.249995,638.749965
"4588","Warthog","Matetsi 3","Male",2009,13,91.249995,1186.249935
"4589","Warthog","Deka Tail","Male",2014,4,91.249995,364.99998
"4590","Warthog","Deka Tail","Male",2016,4,91.249995,364.99998
"4591","Warthog","Deka Tail","Male",2017,4,91.249995,364.99998
"4592","Warthog","Kazuma","Male",2008,10,91.249995,912.49995
"4593","Warthog","Matetsi 4","Female",2016,0,91.249995,0
"4594","Warthog","Matetsi 4","Female",2017,0,91.249995,0
"4595","Warthog","Matetsi 3","Female",2009,3,91.249995,273.749985
"4596","Warthog","Kazuma","Male",2000,10,91.249995,912.49995
"4597","Warthog","Matetsi 6","Female",2008,0,91.249995,0
"4598","Warthog","Matetsi 6","Female",2009,0,91.249995,0
"4599","Warthog","Matetsi 2","Female",2008,5,91.249995,456.249975
"4600","Warthog","Matetsi 3","Male",2008,13,91.249995,1186.249935
"4601","Warthog","Matetsi 4","Female",2007,5,91.249995,456.249975
"4602","Warthog","Matetsi 4","Female",2008,5,91.249995,456.249975
"4603","Warthog","Ngamo & Sikumi","Male",2003,6,91.249995,547.49997
"4604","Warthog","Matetsi 4","Female",2013,0,91.249995,0
"4605","Warthog","Matetsi 3","Female",2004,NA,91.249995,NA
"4606","Warthog","Kazuma","Male",2009,10,91.249995,912.49995
"4607","Warthog","Kazuma","Male",2010,10,91.249995,912.49995
"4608","Warthog","Deka Pool","Male",2001,NA,91.249995,NA
"4609","Warthog","Matetsi 5","Male",2009,12,91.249995,1094.99994
"4610","Warthog","Kazuma","Male",2013,10,91.249995,912.49995
"4611","Warthog","Matetsi 6","Male",2002,NA,91.249995,NA
"4612","Warthog","Hwange 2","Male",2007,1,91.249995,91.249995
"4613","Warthog","Matetsi 4","Female",2006,5,91.249995,456.249975
"4614","Warthog","Fuller","Female",2007,3,91.249995,273.749985
"4615","Warthog","Fuller","Female",2008,3,91.249995,273.749985
"4616","Warthog","Ngamo & Sikumi","Male",2012,6,91.249995,547.49997
"4617","Warthog","Ngamo & Sikumi","Male",2014,6,91.249995,547.49997
"4618","Warthog","Ngamo & Sikumi","Male",2015,6,91.249995,547.49997
"4619","Warthog","Matetsi 3","Female",2005,NA,91.249995,NA
"4620","Warthog","Matetsi 3","Female",2006,NA,91.249995,NA
"4621","Warthog","Fuller","Female",2003,3,91.249995,273.749985
"4622","Warthog","Ngamo & Sikumi","Male",2009,6,91.249995,547.49997
"4623","Warthog","Matetsi 5","Male",2010,NA,91.249995,NA
"4624","Warthog","Fuller","Female",2006,3,91.249995,273.749985
"4625","Warthog","Deka Tail","Male",2011,7,91.249995,638.749965
"4626","Warthog","Ngamo & Sikumi","Male",2010,6,91.249995,547.49997
"4627","Warthog","Hwange 2","Male",2012,1,91.249995,91.249995
"4628","Warthog","Hwange 2","Male",2011,1,91.249995,91.249995
"4629","Warthog","Deka Tail","Male",2000,NA,91.249995,NA
"4630","Warthog","Matetsi 3","Female",2002,NA,91.249995,NA
"4631","Warthog","Deka Tail","Male",2003,NA,91.249995,NA
"4632","Warthog","Ngamo & Sikumi","Male",2017,6,91.249995,547.49997
"4633","Warthog","Matetsi 6","Female",2015,0,91.249995,0
"4634","Warthog","Ngamo & Sikumi","Male",2008,6,91.249995,547.49997
"4635","Warthog","Matetsi 6","Female",2018,0,91.249995,0
"4636","Warthog","Matetsi 3","Female",2010,3,91.249995,273.749985
"4637","Warthog","Hwange 2","Male",2016,1,91.249995,91.249995
"4638","Warthog","Fuller","Female",2005,3,91.249995,273.749985
"4639","Warthog","Ngamo & Sikumi","Male",2000,6,91.249995,547.49997
"4640","Warthog","Ngamo & Sikumi","Male",2013,6,91.249995,547.49997
"4641","Warthog","Hwange 2","Male",2009,1,91.249995,91.249995
"4642","Warthog","Fuller","Female",2014,3,91.249995,273.749985
"4643","Warthog","Fuller","Female",2009,3,91.249995,273.749985
"4644","Warthog","Matetsi 3","Female",2007,3,91.249995,273.749985
"4645","Warthog","Matetsi 3","Female",2008,3,91.249995,273.749985
"4646","Warthog","Matetsi 6","Male",2001,NA,91.249995,NA
"4647","Warthog","Deka Pool","Male",2000,NA,91.249995,NA
"4648","Warthog","Hwange 2","Male",2014,1,91.249995,91.249995
"4649","Warthog","Deka Tail","Male",2001,NA,91.249995,NA
"4650","Warthog","Matetsi 3","Female",2003,NA,91.249995,NA
"4651","Warthog","Hwange 2","Male",2015,1,91.249995,91.249995
"4652","Warthog","Fuller","Female",2015,3,91.249995,273.749985
"4653","Warthog","Matetsi 6","Female",2017,0,91.249995,0
"4654","Warthog","Fuller","Female",2016,0,91.249995,0
"4655","Warthog","Ngamo & Sikumi","Male",2016,6,91.249995,547.49997
"4656","Warthog","Matetsi 5","Male",2018,12,91.249995,1094.99994
"4657","Warthog","Hwange 2","Male",2010,1,91.249995,91.249995
"4658","Warthog","Matetsi 5","Male",2011,12,91.249995,1094.99994
"4659","Warthog","Matetsi 3","Male",2018,13,91.249995,1186.249935
"4660","Warthog","Matetsi 3","Female",2001,NA,91.249995,NA
"4661","Warthog","Ngamo & Sikumi","Male",2018,6,91.249995,547.49997
"4662","Warthog","Matetsi 5","Male",2016,12,91.249995,1094.99994
"4663","Warthog","Matetsi 3","Female",2000,NA,91.249995,NA
"4664","Warthog","Matetsi 6","Female",2007,0,91.249995,0
"4665","Warthog","Deka Tail","Male",2002,NA,91.249995,NA
"4666","Warthog","Matetsi 5","Male",2015,12,91.249995,1094.99994
"4667","Warthog","Matetsi 6","Female",2014,0,91.249995,0
"4668","Warthog","Matetsi 5","Male",2014,12,91.249995,1094.99994
"4669","Warthog","Hwange 2","Male",2013,1,91.249995,91.249995
"4670","Warthog","Matetsi 5","Male",2012,12,91.249995,1094.99994
"4671","Warthog","Matetsi 5","Male",2013,12,91.249995,1094.99994
"4672","Warthog","Matetsi 5","Male",2017,12,91.249995,1094.99994
"4673","Warthog","Hwange 2","Male",2008,1,91.249995,91.249995
"4674","Warthog","Matetsi 6","Female",2013,0,91.249995,0
"4675","Waterbuck","Ngamo & Sikumi","Male",2015,1,175.333,175.333
"4676","Waterbuck","Matetsi 3","Male",2017,8,175.333,1402.664
"4677","Waterbuck","Deka Tail","Male",2014,1,175.333,175.333
"4678","Waterbuck","Hwange 1","Male",2016,2,175.333,350.666
"4679","Waterbuck","Kazuma","Male",2003,0,175.333,0
"4680","Waterbuck","Matetsi 6","Male",2012,6,175.333,1051.998
"4681","Waterbuck","Kazuma","Male",2002,0,175.333,0
"4682","Waterbuck","Matetsi 3","Male",2015,8,175.333,1402.664
"4683","Waterbuck","Matetsi 3","Male",2016,8,175.333,1402.664
"4684","Waterbuck","Matetsi 6","Male",2011,6,175.333,1051.998
"4685","Waterbuck","Matetsi 6","Male",2010,6,175.333,1051.998
"4686","Waterbuck","Hwange 1","Male",2015,2,175.333,350.666
"4687","Waterbuck","Matetsi 6","Male",2001,NA,175.333,NA
"4688","Waterbuck","Deka Tail","Male",2015,1,175.333,175.333
"4689","Waterbuck","Deka Tail","Male",2000,NA,175.333,NA
"4690","Waterbuck","Ngamo & Sikumi","Male",2016,1,175.333,175.333
"4691","Waterbuck","Hwange 1","Female",2002,NA,175.333,NA
"4692","Waterbuck","Matetsi 6","Female",2003,NA,175.333,NA
"4693","Waterbuck","Hwange 1","Male",2014,2,175.333,350.666
"4694","Waterbuck","Matetsi 6","Male",2013,6,175.333,1051.998
"4695","Waterbuck","Ngamo & Sikumi","Male",2017,1,175.333,175.333
"4696","Waterbuck","Ngamo & Sikumi","Male",2014,1,175.333,175.333
"4697","Waterbuck","Matetsi 6","Male",2014,6,175.333,1051.998
"4698","Waterbuck","Matetsi 6","Male",2009,6,175.333,1051.998
"4699","Waterbuck","Hwange 1","Female",2001,NA,175.333,NA
"4700","Waterbuck","Matetsi 6","Male",2007,6,175.333,1051.998
"4701","Waterbuck","Deka Tail","Male",2006,NA,175.333,NA
"4702","Waterbuck","Matetsi 3","Male",2013,8,175.333,1402.664
"4703","Waterbuck","Deka Tail","Male",2001,NA,175.333,NA
"4704","Waterbuck","Matetsi 6","Female",2015,0,175.333,0
"4705","Waterbuck","Matetsi 6","Female",2016,0,175.333,0
"4706","Waterbuck","Matetsi 3","Male",2012,8,175.333,1402.664
"4707","Waterbuck","Matetsi 6","Female",2000,NA,175.333,NA
"4708","Waterbuck","Matetsi 3","Male",2014,8,175.333,1402.664
"4709","Waterbuck","Deka Tail","Male",2013,1,175.333,175.333
"4710","Waterbuck","Matetsi 6","Male",2003,NA,175.333,NA
"4711","Waterbuck","Matetsi 6","Female",2004,NA,175.333,NA
"4712","Waterbuck","Kazuma","Male",2004,0,175.333,0
"4713","Waterbuck","Hwange 2","Male",2006,1,175.333,175.333
"4714","Waterbuck","Hwange 2","Male",2005,NA,175.333,NA
"4715","Waterbuck","Kazuma","Male",2006,0,175.333,0
"4716","Waterbuck","Matetsi 6","Female",2014,0,175.333,0
"4717","Waterbuck","Matetsi 6","Male",2008,6,175.333,1051.998
"4718","Waterbuck","Ngamo & Sikumi","Male",2010,1,175.333,175.333
"4719","Waterbuck","Matetsi 6","Female",2002,NA,175.333,NA
"4720","Waterbuck","Matetsi 2","Female",2015,0,175.333,0
"4721","Waterbuck","Matetsi 6","Female",2017,0,175.333,0
"4722","Waterbuck","Kazuma","Male",2000,0,175.333,0
"4723","Waterbuck","Kazuma","Male",2001,0,175.333,0
"4724","Waterbuck","Hwange 2","Male",2002,NA,175.333,NA
"4725","Waterbuck","Matetsi 1","Female",2005,0,175.333,0
"4726","Waterbuck","Hwange 2","Male",2003,NA,175.333,NA
"4727","Waterbuck","Matetsi 6","Male",2006,6,175.333,1051.998
"4728","Waterbuck","Matetsi 2","Male",2001,NA,175.333,NA
"4729","Waterbuck","Matetsi 2","Male",2002,NA,175.333,NA
"4730","Waterbuck","Kazuma","Male",2008,2,175.333,350.666
"4731","Waterbuck","Matetsi 2","Female",2013,0,175.333,0
"4732","Waterbuck","Matetsi 2","Female",2014,0,175.333,0
"4733","Waterbuck","Matetsi 1","Female",2000,3,175.333,525.999
"4734","Waterbuck","Matetsi 1","Female",2001,3,175.333,525.999
"4735","Waterbuck","Matetsi 6","Female",2018,0,175.333,0
"4736","Waterbuck","Matetsi 6","Male",2002,NA,175.333,NA
"4737","Waterbuck","Hwange 2","Male",2001,NA,175.333,NA
"4738","Waterbuck","Matetsi 6","Male",2004,NA,175.333,NA
"4739","Waterbuck","Matetsi 2","Male",2000,NA,175.333,NA
"4740","Waterbuck","Ngamo & Sikumi","Male",2018,1,175.333,175.333
"4741","Waterbuck","Kazuma","Male",2005,0,175.333,0
"4742","Waterbuck","Hwange 1","Male",2018,2,175.333,350.666
"4743","Waterbuck","Matetsi 6","Female",2013,0,175.333,0
"4744","Waterbuck","Matetsi 2","Male",2003,NA,175.333,NA
"4745","Waterbuck","Hwange 1","Female",2000,NA,175.333,NA
"4746","Waterbuck","Matetsi 6","Female",2001,NA,175.333,NA
"4747","Waterbuck","Fuller","Male",2004,0,175.333,0
"4748","Waterbuck","Hwange 1","Female",2003,NA,175.333,NA
"4749","Waterbuck","Hwange 1","Female",2004,NA,175.333,NA
"4750","Waterbuck","Hwange 1","Male",2017,2,175.333,350.666
"4751","Waterbuck","Ngamo & Sikumi","Male",2013,1,175.333,175.333
"4752","Waterbuck","Matetsi 4","Female",2002,NA,175.333,NA
"4753","Waterbuck","Hwange 1","Female",2006,0,175.333,0
"4754","Waterbuck","Deka Tail","Male",2005,NA,175.333,NA
"4755","Waterbuck","Hwange 1","Female",2010,0,175.333,0
"4756","Waterbuck","Hwange 2","Female",2012,0,175.333,0
"4757","Waterbuck","Hwange 2","Male",2008,1,175.333,175.333
"4758","Waterbuck","Kazuma","Male",2009,2,175.333,350.666
"4759","Waterbuck","Matetsi 2","Female",2012,0,175.333,0
"4760","Waterbuck","Fuller","Male",2014,2,175.333,350.666
"4761","Waterbuck","Hwange 1","Male",2013,2,175.333,350.666
"4762","Waterbuck","Matetsi 4","Male",2007,6,175.333,1051.998
"4763","Waterbuck","Hwange 1","Female",2005,NA,175.333,NA
"4764","Waterbuck","Matetsi 6","Female",2007,0,175.333,0
"4765","Waterbuck","Matetsi 2","Female",2018,0,175.333,0
"4766","Waterbuck","Deka Tail","Male",2003,NA,175.333,NA
"4767","Waterbuck","Hwange 2","Male",2004,NA,175.333,NA
"4768","Waterbuck","Matetsi 1","Male",2017,7,175.333,1227.331
"4769","Waterbuck","Kazuma","Male",2007,0,175.333,0
"4770","Waterbuck","Matetsi 2","Female",2010,0,175.333,0
"4771","Waterbuck","Matetsi 6","Female",2012,0,175.333,0
"4772","Waterbuck","Deka Tail","Male",2007,0,175.333,0
"4773","Waterbuck","Matetsi 3","Male",2011,8,175.333,1402.664
"4774","Waterbuck","Ngamo & Sikumi","Male",2009,1,175.333,175.333
"4775","Waterbuck","Matetsi 2","Male",2006,7,175.333,1227.331
"4776","Waterbuck","Matetsi 4","Male",2008,6,175.333,1051.998
"4777","Waterbuck","Matetsi 6","Male",2000,NA,175.333,NA
"4778","Waterbuck","Matetsi 1","Female",2004,3,175.333,525.999
"4779","Waterbuck","Matetsi 2","Male",2009,7,175.333,1227.331
"4780","Waterbuck","Matetsi 4","Female",2003,NA,175.333,NA
"4781","Waterbuck","Matetsi 3","Male",2018,8,175.333,1402.664
"4782","Waterbuck","Matetsi 6","Male",2005,NA,175.333,NA
"4783","Waterbuck","Matetsi 4","Male",2011,4,175.333,701.332
"4784","Waterbuck","Matetsi 4","Male",2012,4,175.333,701.332
"4785","Waterbuck","Matetsi 4","Female",2008,0,175.333,0
"4786","Waterbuck","Matetsi 4","Female",2009,0,175.333,0
"4787","Waterbuck","Fuller","Male",2003,0,175.333,0
"4788","Waterbuck","Matetsi 6","Female",2005,NA,175.333,NA
"4789","Waterbuck","Ngamo & Sikumi","Male",2011,1,175.333,175.333
"4790","Waterbuck","Ngamo & Sikumi","Male",2012,1,175.333,175.333
"4791","Waterbuck","Matetsi 2","Female",2004,NA,175.333,NA
"4792","Waterbuck","Matetsi 6","Female",2008,0,175.333,0
"4793","Waterbuck","Matetsi 6","Female",2009,0,175.333,0
"4794","Waterbuck","Matetsi 6","Female",2010,0,175.333,0
"4795","Waterbuck","Matetsi 4","Female",2005,NA,175.333,NA
"4796","Waterbuck","Matetsi 4","Female",2006,0,175.333,0
"4797","Waterbuck","Hwange 2","Male",2007,1,175.333,175.333
"4798","Waterbuck","Fuller","Male",2010,2,175.333,350.666
"4799","Waterbuck","Hwange 1","Male",2009,2,175.333,350.666
"4800","Waterbuck","Hwange 1","Male",2010,2,175.333,350.666
"4801","Waterbuck","Fuller","Male",2015,2,175.333,350.666
"4802","Waterbuck","Matetsi 2","Female",2016,0,175.333,0
"4803","Waterbuck","Matetsi 2","Female",2017,0,175.333,0
"4804","Waterbuck","Matetsi 1","Male",2014,7,175.333,1227.331
"4805","Waterbuck","Deka Tail","Male",2002,NA,175.333,NA
"4806","Waterbuck","Matetsi 1","Male",2015,7,175.333,1227.331
"4807","Waterbuck","Deka Tail","Male",2004,NA,175.333,NA
"4808","Waterbuck","Matetsi 3","Male",2004,NA,175.333,NA
"4809","Waterbuck","Matetsi 1","Male",2018,7,175.333,1227.331
"4810","Waterbuck","Kazuma","Male",2018,2,175.333,350.666
"4811","Waterbuck","Matetsi 3","Male",2007,8,175.333,1402.664
"4812","Waterbuck","Matetsi 3","Male",2008,8,175.333,1402.664
"4813","Waterbuck","Matetsi 2","Male",2004,NA,175.333,NA
"4814","Waterbuck","Matetsi 2","Male",2005,NA,175.333,NA
"4815","Waterbuck","Ngamo & Sikumi","Male",2008,1,175.333,175.333
"4816","Waterbuck","Matetsi 1","Female",2002,3,175.333,525.999
"4817","Waterbuck","Matetsi 1","Female",2003,3,175.333,525.999
"4818","Waterbuck","Deka Tail","Male",2012,0,175.333,0
"4819","Waterbuck","Deka Tail","Male",2011,0,175.333,0
"4820","Waterbuck","Matetsi 2","Male",2010,7,175.333,1227.331
"4821","Waterbuck","Matetsi 4","Female",2004,NA,175.333,NA
"4822","Waterbuck","Matetsi 6","Male",2015,6,175.333,1051.998
"4823","Waterbuck","Matetsi 3","Male",2006,NA,175.333,NA
"4824","Waterbuck","Hwange 1","Female",2011,0,175.333,0
"4825","Waterbuck","Hwange 1","Female",2012,0,175.333,0
"4826","Waterbuck","Hwange 1","Female",2013,0,175.333,0
"4827","Waterbuck","Fuller","Male",2000,NA,175.333,NA
"4828","Waterbuck","Fuller","Male",2005,0,175.333,0
"4829","Waterbuck","Fuller","Male",2006,0,175.333,0
"4830","Waterbuck","Matetsi 2","Female",2003,NA,175.333,NA
"4831","Waterbuck","Matetsi 4","Female",2016,0,175.333,0
"4832","Waterbuck","Matetsi 6","Female",2006,0,175.333,0
"4833","Waterbuck","Matetsi 2","Female",2006,0,175.333,0
"4834","Waterbuck","Matetsi 2","Female",2007,0,175.333,0
"4835","Waterbuck","Matetsi 6","Female",2011,0,175.333,0
"4836","Waterbuck","Matetsi 6","Male",2016,6,175.333,1051.998
"4837","Waterbuck","Matetsi 3","Female",2012,0,175.333,0
"4838","Waterbuck","Hwange 1","Male",2007,2,175.333,350.666
"4839","Waterbuck","Matetsi 2","Female",2011,0,175.333,0
"4840","Waterbuck","Fuller","Male",2012,2,175.333,350.666
"4841","Waterbuck","Hwange 1","Male",2011,2,175.333,350.666
"4842","Waterbuck","Hwange 1","Male",2012,2,175.333,350.666
"4843","Waterbuck","Matetsi 1","Male",2013,7,175.333,1227.331
"4844","Waterbuck","Fuller","Male",2017,0,175.333,0
"4845","Waterbuck","Fuller","Male",2018,0,175.333,0
"4846","Waterbuck","Deka Pool","Male",2018,2,175.333,350.666
"4847","Waterbuck","Matetsi 1","Male",2016,7,175.333,1227.331
"4848","Waterbuck","Matetsi 5","Male",2014,10,175.333,1753.33
"4849","Waterbuck","Matetsi 3","Male",2005,NA,175.333,NA
"4850","Waterbuck","Matetsi 4","Male",2010,6,175.333,1051.998
"4851","Waterbuck","Hwange 2","Female",2010,0,175.333,0
"4852","Waterbuck","Hwange 2","Female",2011,0,175.333,0
"4853","Waterbuck","Matetsi 3","Male",2009,8,175.333,1402.664
"4854","Waterbuck","Matetsi 3","Male",2010,8,175.333,1402.664
"4855","Waterbuck","Hwange 2","Female",2014,0,175.333,0
"4856","Waterbuck","Deka Tail","Male",2008,0,175.333,0
"4857","Waterbuck","Matetsi 2","Male",2007,7,175.333,1227.331
"4858","Waterbuck","Matetsi 2","Male",2008,7,175.333,1227.331
"4859","Waterbuck","Hwange 2","Female",2017,0,175.333,0
"4860","Waterbuck","Hwange 2","Male",2000,NA,175.333,NA
"4861","Waterbuck","Matetsi 2","Male",2011,7,175.333,1227.331
"4862","Waterbuck","Matetsi 2","Female",2008,0,175.333,0
"4863","Waterbuck","Hwange 1","Female",2007,0,175.333,0
