"","country","date","rain","temperature","evaporation","total_runoff","soil_moist"
"259","BW",2012-07-15,0.915182813383669,15.9740161430545,0.946427549337297,0,99.0529102232398
"260","BW",2012-08-15,0.427532041035969,18.5418053603754,0.417468870530062,0,99.0514932027677
"261","BW",2012-09-15,0.381656029950003,24.1431311630621,0.399954306838636,0,99.051483898628
"262","BW",2012-10-15,124.42014705668,28.2219037311833,37.931956890218,5.89831310871665,105.070238252965
"263","BW",2012-11-15,133.772726744277,24.4091134420256,131.422349149588,3.93031240498492,184.607559576267
"264","BW",2012-12-16,150.738404225842,24.050978497761,155.331641099154,1.01365406756584,178.500781733815
"265","BW",2013-01-16,403.196541995105,22.7460155952268,147.669962009063,58.7364536023951,286.796221105064
"266","BW",2013-02-15,64.8648133995466,24.0971932760099,123.62922382223,45.9063539734194,324.913889443002
"267","BW",2013-03-16,42.2720207247838,23.402446467702,121.358779431945,1.96636426862318,225.549750351324
"268","BW",2013-04-16,2.76995096535801,20.5257456709699,80.5942654239139,0.0110719550413827,139.994658493414
"269","BW",2013-05-16,0.645005347759274,19.0955088545637,7.23656382838826,0,99.7369721575481
"270","BW",2013-06-16,1.55798229144882,18.3412423482756,1.45387117685814,0,99.0525038184189
"271","BW",2013-07-16,1.27586906634262,16.7287337140339,1.35453728128307,0,99.0553683769412
"272","BW",2013-08-16,0.395506253988881,19.6067006180926,0.423924070186353,0,99.0469477583722
"273","BW",2013-09-16,6.26408042541986,25.6803097608613,5.98211020964877,0,99.0650625461485
"274","BW",2013-10-16,18.3154235356885,27.1182362626238,18.5923173300646,0,99.2326535480778
"275","BW",2013-11-16,116.659011004674,25.8516376774485,102.790381813354,0,104.204967033572
"276","BW",2013-12-16,288.412447269188,23.3345552770103,139.742919410829,0.00611897670000456,134.257208661335
"277","BW",2014-01-16,256.592970880362,23.0776516053735,147.969534668061,19.2387692737656,331.413242247046
"278","BW",2014-02-15,119.936765831464,23.36931182117,134.127109797626,17.7495477182319,322.431252084127
"279","BW",2014-03-16,70.9432153640281,22.3828325969417,130.522251961094,6.78365816382034,278.568913157393
"280","BW",2014-04-16,2.44517840851253,21.0607061618712,97.2418563536982,0.648306108064666,203.351087988877
"281","BW",2014-05-16,5.66484227289571,17.3313271127096,60.8867036867262,0.00052800446036857,122.584465026855
"282","BW",2014-06-16,2.40354587119172,14.6215128084509,5.28792036329389,0,99.4307690131955
"283","BW",2014-07-16,1.11517730262521,15.8502844833746,1.11660501778294,0,99.0750983633646
"284","BW",2014-08-16,3.89323289929918,19.6465454101562,3.9013295973546,0,99.1252580968345
"285","BW",2014-09-16,1.25876984761484,24.6630010837462,0.966783435836899,0,99.075653820503
"286","BW",2014-10-16,13.2737742790352,28.5140298982946,13.5701269297875,0,99.2288541096013
"287","BW",2014-11-16,207.049596966699,24.804477598609,131.942746201076,6.55800194636651e-05,111.86430842702
"288","BW",2014-12-16,145.767003219722,24.2182140815549,151.555273631338,0.0490418336184808,172.333051169791
"289","BW",2015-01-16,138.253367240484,24.4692874071075,147.166159937567,0.0329869617289438,160.633852516733
"290","BW",2015-02-15,62.5484058798132,24.8989242925877,110.726288174529,0.00193186294559493,126.896672318621
"291","BW",2015-03-16,62.3713611795499,25.8087448492283,74.4941201369085,0,105.95024927651
"292","BW",2015-04-16,1.51644814366414,25.0053651391006,1.52104984623825,0,99.0798992994355
"293","BW",2015-05-16,3.39064975145802,20.1455182331364,3.39720070949669,0,99.0811272597894
"294","BW",2015-06-16,9.20204089765675,15.7986554401677,9.15384296914875,0,99.5521742657917
"295","BW",2015-07-16,0.61449205419172,15.3604178079744,0.672635167412165,0,99.0845521136028
"296","BW",2015-08-16,0.351169329210057,16.8576399640339,0.356819728721148,0,99.0807662591702
"297","BW",2015-09-16,0.690571841493316,25.5732302782012,0.697198081536221,0,99.0798310070503
"298","BW",2015-10-16,5.51674202023849,27.4718047351372,5.5219091313741,0,99.0894583725348
"299","BW",2015-11-16,166.436301700476,26.2599204458841,127.846124425826,0,124.112304315334
"300","BW",2015-12-16,136.455143213829,23.9537852217512,146.343304887244,0,138.491942987209
"301","BW",2016-01-16,358.130363991098,23.6752780821265,140.893145456694,3.58034623781089,208.948816811166
"302","BW",2016-02-15,154.018504212031,23.687058611614,142.531276947149,50.4977994261137,337.821277897532
"303","BW",2016-03-15,116.799968690895,22.2256432510004,128.73384438245,11.8000189103979,302.055036591321
"304","BW",2016-04-15,9.58747460141994,19.6296193192645,98.063869904386,2.94224584448829,232.483812285633
"305","BW",2016-05-15,3.25281301792995,17.6857686856898,72.4935007016118,0.0444675095761989,151.345804726205
"306","BW",2016-06-15,0.882775336743557,15.1297503215511,21.0958662020369,0,104.082479895615
"307","BW",2016-07-15,0.270681325309297,18.2297184641768,0.276581816761769,0,99.0700596134837
"308","BW",2016-08-15,0.380081713236483,19.4831781154726,0.377224651809939,0,99.0699952288372
"309","BW",2016-09-15,2.51219407698777,26.6672348394627,2.51096207857034,0,99.0701941513434
"310","BW",2016-10-15,84.2611925196607,26.3862155821265,81.6978234267459,0,114.486258530035
"311","BW",2016-11-15,214.82796068928,24.1799063333651,141.70426072655,1.15721834871936,142.795286039027
"312","BW",2016-12-16,195.407341557509,23.8680606004668,152.005564000049,0.70177020831424,197.214195437548
"313","BW",2017-01-16,97.6840640250707,24.1470522996856,148.223255329379,0.715989048366304,186.616160136897
"314","BW",2017-02-15,210.300340226329,23.7547979587462,121.725696249206,2.0346927190256,251.19681865413
"315","BW",2017-03-16,10.4122718707935,25.4183535692168,110.326941794341,0.830210821018319,198.644675650248
"316","BW",2017-04-16,3.34986207523864,22.0715257598133,53.0207872427304,0.00483271142986557,118.969871893162
"317","BW",2017-05-16,21.2494875091801,21.1680625357279,23.1888147173932,0,100.517936148295
"318","BW",2017-06-16,1.71168137648038,17.5543793468941,1.82178206683247,0,99.0852493658298
"319","BW",2017-07-16,0.388456805842175,15.643661871189,0.386273589641882,0,99.0796039860423
"320","BW",2017-08-16,0.380869606270031,18.3470131478659,0.379078972608157,0,99.0792074436095
"321","BW",2017-09-16,0.180960049112023,23.6905137969226,0.184545104583244,0,99.0792545225562
"322","BW",2017-10-16,5.98104255818393,27.5839426924543,5.97863403931026,0,99.0797139609732
"323","BW",2017-11-16,128.195542995477,25.9999538514672,122.786868542501,0,103.353175465654
"324","BW",2017-12-16,159.796532400509,23.8100950659775,153.997407214739,0,117.930242584973
"325","BW",2018-01-16,117.01607337937,24.8774830887957,127.692216699205,0,108.089806161276
"326","BW",2018-02-15,197.281856056893,24.1117613257431,119.388743120859,0.000328698651750661,143.905864436452
"327","BW",2018-03-16,58.8023592541903,22.8286676174257,100.377034413395,0.036336171385014,155.511713353599
"328","BW",2018-04-16,7.98212410722399,21.4593319776582,37.9081556505897,0.00694123473996339,118.406191570003
"329","BW",2018-05-16,12.2751398767943,18.8012025414444,18.3481633460249,0,101.573201807534
"330","BW",2018-06-16,2.69576025101099,16.441890065263,3.51551200490177,0,99.2638263237186
"331","BW",2018-07-16,2.52674685941712,16.0613879692264,2.51446139381431,0,99.080606041885
"332","BW",2018-08-16,9.8769881261233,20.3642310165777,9.89718285961383,0,99.47265625
"333","BW",2018-09-16,5.65978247591485,24.3369021532012,5.66062263573169,0,99.1670718309356
"334","BW",2018-10-16,18.7162568782763,27.2442671612995,18.2456687366428,0,99.1960616693264
"335","BW",2018-11-16,97.4213629109195,27.2457491246665,95.7864547324389,0,100.522928377477
"336","BW",2018-12-16,209.560114276459,23.390539401915,148.510579589936,0,123.277643715463
"337","BW",2019-01-16,137.295352023595,24.4586777105564,138.436583679158,3.72079162852831,186.094540479707
"338","BW",2019-02-15,78.5436675991727,25.4865618449886,111.971373565313,0.27052310640915,139.678755411288
"339","BW",2019-03-16,59.0691087815752,24.6254257574314,75.4036806486888,0.00483861370560689,117.475110682046
"340","BW",2019-04-16,5.04571737678262,25.4127502441406,13.2949437575895,0,101.159695881169
"341","BW",2019-05-16,1.26638983592784,20.9445555151963,1.22856342840151,0,99.0791657610637
"342","BW",2019-06-16,1.59208593956974,14.9934930568788,1.63380328256874,0,99.0801560936904
"343","BW",2019-07-16,0.915375546287023,18.0718487995427,0.92614165001223,0,99.0791315218298
"344","BW",2019-08-16,0.135049317504731,20.2563119283537,0.138306671881282,0,99.0792132121761
"345","BW",2019-09-16,1.54626505323771,24.1414519519341,1.48727108231336,0,99.0791158908751
"346","BW",2019-10-16,17.3362788927412,27.5142576636338,17.3585339544111,0,99.2111688009122
"347","BW",2019-11-16,153.144623257969,24.5427365186738,139.150889868644,0,110.892983041159
"348","BW",2019-12-16,212.923356987218,23.6130244557451,159.896386863959,0,151.548050671089
"349","BW",2020-01-16,176.635034674233,23.8477991615854,159.063595110869,0.0262602920856363,174.585087659882
"350","BW",2020-02-15,104.723072157486,24.3226258812881,142.503116834375,0.0512552815690669,162.916149604611
"351","BW",2020-03-15,16.8482332095531,26.2005049542683,61.1779375042604,0.00539145485236104,119.810814462057
"352","BW",2020-04-15,32.4066683813992,24.5931083865282,35.920214280983,0,100.393366557796
"353","BW",2020-05-15,2.17287107547813,20.7460297375191,2.39754789607814,0,99.0958519912348
"354","BW",2020-06-15,0.692895544566787,18.2565880752192,0.706971516392958,0,99.0799755933808
"355","BW",2020-07-15,0.543599350459506,16.6108577076982,0.55199089250026,0,99.0795427648033
"356","BW",2020-08-15,0.238997385540421,20.3799721322409,0.237648606133273,0,99.0792939721084
"357","BW",2020-09-15,0.605485136913292,26.4252803151201,0.610254744775907,0,99.0793782676138
"358","BW",2020-10-15,1.19780387233665,28.0066022175114,1.17167476957836,0,99.0791400816382
"359","BW",2020-11-15,184.928829906645,26.4769041480088,108.651700426779,10.3711297809396,125.525479386492
"360","BW",2020-12-16,196.956899425117,24.0001257919683,163.711021961815,2.16794614488452,178.751905301722
"361","BW",2021-01-16,166.897813158064,23.5799739186357,151.004288441831,2.513009063534,216.651136444836
"362","BW",2021-02-15,269.840543733047,23.828630400867,124.077573724136,39.9821579497844,308.20069624738
"363","BW",2021-03-16,55.0844997653124,23.6527203815739,120.989448082259,13.2984529840842,277.277152456888
"364","BW",2021-04-16,4.05518384286552,20.1025993533251,86.2951403620039,0.605611751452632,191.84969664783
"365","BW",2021-05-16,1.49661925203717,18.2062117413777,54.9079321550557,3.31559868341146e-05,121.722693094393
"366","BW",2021-06-16,2.16956991230623,16.1778601669683,2.75542877907134,0,99.0894842380431
"367","BW",2021-07-16,0.537799096214368,16.2202751345751,0.627753395828244,0,99.061916258277
"368","BW",2021-08-16,0.246475950514584,20.0703392959223,0.238535857458717,0,99.054334314858
"369","BW",2021-09-16,1.76789995410262,23.4681552793921,1.7656783743294,0,99.0732468395698
"370","BW",2021-10-16,14.7707139028282,30.1511669624143,14.6660353758773,0,99.1286937434499
"371","BW",2021-11-16,142.36311894762,27.3437581876429,77.9965337970658,0.932525724127162,102.452370992521
"372","BW",2021-12-16,167.051302668604,23.858047113186,145.526471843364,7.77906307564813e-05,169.072898120415
"373","BW",2022-01-16,139.1437714786,24.8398370510195,157.324235311925,0.00214474052816141,179.621323748333
"374","BW",2022-02-15,209.140752026493,24.0333720881765,134.328538890383,0.0712034544009628,217.141382543052
"375","BW",2022-03-16,97.475742148349,23.0538493830983,133.439617605153,0.605642936519727,231.608608524974
"376","BW",2022-04-16,2.740587196036,21.2775476967416,82.6177387088381,0.15989473763403,161.268919781941
"377","BW",2022-05-16,4.83595132058459,18.6683379382622,28.3674970311972,0.000277872150265034,108.803484660823
"378","BW",2022-06-16,3.09682111423527,18.0947012552401,4.51007248069268,0,99.2576184156464
"379","BW",2022-07-16,0.722107172463793,15.7012850133384,0.73324992266995,0,99.0767204470751
"380","BW",2022-08-16,0.369251929801732,19.1790071813072,0.373307387206008,0,99.0766886269174
"381","BW",2022-09-16,0.0132362545291083,24.1750570157679,0.00961933702331577,0,99.076711515101
"382","BW",2022-10-16,2.83114603647313,29.3828385515911,2.83719908694343,0,99.0830146975634
"383","BW",2022-11-16,56.9642596443683,27.8897593428449,55.3076401773113,0,99.6368333770008
"384","BW",2022-12-16,163.370688169025,25.1402893066406,149.124789311516,0,103.787490658644
"385","BW",2023-01-16,106.479909209671,26.9051357362329,91.6442432415263,0,102.674352320229
